"g171school","g171province","g171sex","g171age","g171f010","g171f074","g171f076","g171f086","g171f101","g171f124","g171g002","eventtime","status","blank_month","X5","X10","X11","X12","X16","X35"
"1","2","1",24.08333333,"1",2.7,4,2,"1","2","0",3,1,2,"2",5,40,0,350,"2"
"1","4","1",23.58333333,"1",3.8,4,2,"1","2","0",5,1,3,"2",5,40,0,200,"2"
"1","4","2",55.75,"1",4.3,6,1,"2","2","0",15,1,3,"1",5,40,0,220,"2"
"1","5","1",26.25,"1",3,8,1,"1","2","0",7,1,3,"1",5,40,10,260,"2"
"1","3","1",24.58333333,"1",3.8,4,2,"1","2","0",8,1,1,"2",5,40,20,180,"2"
"1","5","1",25.41666667,"1",3.3,6,2,"1","2","0",9,1,5,"2",6,48,0,200,"2"
"1","4","1",25.75,"1",3.9,6,2,"2","2","0",9,1,1,"2",5,60,20,130,"2"
"1","4","1",19.16666667,"1",2.9,4,2,"2","2","0",7,1,3,"2",5,40,0,160,"1"
"1","2","2",25,"1",3.8,4,2,"1","2","0",11,1,1,"2",5,40,0,150,"2"
"1","1","2",22.66666667,"1",3.8,4,1,"2","2","0",19,1,0,"2",5,40,18,180,"2"
"1","4","1",23.91666667,"1",4.3,4,2,"1","2","0",6,1,2,"2",5,40,20,250,"1"
"2","5","2",25.58333333,"1",3.7,8,2,"1","1","0",9,1,-3,"2",5,40,0,165,"2"
"2","4","2",28.41666667,"1",3,8,2,"1","2","0",14,1,6,"2",5,30,6,200,"2"
"2","2","1",28.08333333,"1",3.7,8,1,"1","1","0",3,1,6,"2",6,40,8,120,"2"
"2","1","1",27.25,"1",3.9,8,2,"1","2","0",5,1,2,"2",5,40,0,300,"2"
"2","1","1",27.91666667,"1",3.8,8,2,"1","2","0",13,1,-3,"2",5,40,5,260,"2"
"2","1","2",24.75,"1",3.9,8,2,"1","2","0",13,1,-1,"2",5,52,12,280,"1"
"2","1","1",29.08333333,"1",3.6,9,1,"1","2","0",16,1,2,"2",5,40,0,300,"2"
"2","1","1",30.58333333,"1",3.7,8,2,"1","2","0",13,1,-3,"2",5,40,12,400,"2"
"2","3","1",27.5,"1",4.2,8,2,"1","1","0",11,1,2,"2",5,40,0,300,"2"
"2","4","1",27,"1",2.5,8,1,"1","2","0",6,1,1,"2",5.5,44,10,230,"2"
"2","5","2",25.66666667,"1",3.7,8,2,"1","2","0",7,1,8,"2",5,40,5,190,"2"
"2","5","1",25.75,"1",3.5,8,2,"1","2","0",6,1,11,"2",5,40,0,180,"2"
"2","5","2",23.91666667,"1",3.7,8,1,"2","2","0",8,1,8,"2",5,40,0,150,"2"
"2","1","2",26.41666667,"1",3.9,8,2,"1","2","0",8,1,2,"2",5,40,0,180,"2"
"2","3","1",27.75,"1",4.2,8,1,"1","2","0",16,1,-2,"2",5,40,3,316,"2"
"2","5","2",23.91666667,"1",3.6,8,2,"2","2","0",10,1,2,"2",5,40,0,160,"2"
"2","1","2",23.75,"1",3,8,2,"2","2","0",12,1,2,"2",5,40,10,210,"2"
"2","3","1",29.16666667,"1",3.6,8,1,"1","2","0",8,1,4,"2",5,40,0,190,"2"
"2","4","2",25.91666667,"1",3.7,8,2,"1","2","0",13,1,5,"2",5,40,8,372,"2"
"2","1","2",24.91666667,"1",3.6,8,2,"1","2","0",19,1,-6,"2",5,40,10,280,"1"
"2","3","2",24,"1",3.5,8,2,"2","2","0",3,1,1,"2",5.5,42,0,144,"2"
"2","1","2",26.91666667,"1",3.7,8,1,"1","2","0",20,1,-3,"2",5,40,4,250,"2"
"2","2","1",27.91666667,"1",3.7,8,2,"1","2","0",2,1,1,"2",5,40,10,210,"2"
"2","2","1",28,"1",1.8,8,2,"1","2","0",5,1,1,"2",5,48,0,150,"1"
"2","5","1",28.41666667,"1",4.1,8,2,"1","2","0",17,1,1,"2",5,40,0,210,"2"
"2","2","2",24,"1",3,8,2,"2","2","0",8,1,-4,"2",5,40,10,130,"2"
"2","1","2",25,"1",4.1,8,2,"2","2","0",5,1,-2,"2",6,48,20,400,"2"
"2","4","2",27,"2",4.4,4,2,"2","2","1",9,1,2,"2",5,40,0,192,"2"
"2","1","1",28.5,"1",3.4,10,2,"1","2","0",15,1,0,"2",5,40,0,175,"1"
"2","3","2",26.75,"1",3.5,10,2,"1","2","0",13,1,-7,"2",5,40,17,150,"2"
"2","3","1",28.41666667,"1",3.9,10,2,"1","2","0",5,1,1,"2",5,40,20,150,"2"
"2","1","1",27.5,"1",3.8,8,2,"1","2","0",5,1,7,"2",5,40,0,170,"2"
"2","2","1",28.58333333,"1",3.3,8,2,"1","2","0",16,1,1,"2",5,40,0,200,"2"
"2","3","1",28.16666667,"1",2.9,8,2,"1","1","0",6,1,4,"2",5,40,15,230,"2"
"2","2","1",27.58333333,"1",4,8,1,"1","2","0",14,1,2,"2",5,40,20,250,"1"
"2","4","1",29.41666667,"1",3.8,8,2,"1","1","0",21,1,-3,"2",5,40,4,280,"2"
"2","4","1",26.41666667,"1",3.7,8,1,"1","2","0",7,1,1,"2",5,40,0,200,"2"
"2","4","1",26.5,"1",3.5,8,2,"1","2","0",10,1,5,"2",5,40,10,240,"1"
"2","1","1",27.66666667,"1",3.4,8,2,"1","2","0",8,1,4,"2",7,40,32,450,"1"
"2","4","2",26.16666667,"1",4,8,2,"1","1","0",5,1,2,"2",5,40,32,234,"2"
"2","5","1",26.25,"1",3.1,8,2,"1","2","0",5,1,10,"2",5,40,6,180,"2"
"2","4","1",30.08333333,"1",3.5,8,1,"2","1","0",14,1,0,"2",5,40,5,250,"2"
"2","1","1",26,"1",3.7,8,2,"1","2","0",15,1,1,"2",5,40,20,600,"2"
"2","3","2",25.08333333,"1",4.2,8,2,"2","2","0",10,1,-4,"2",5,40,0,220,"1"
"2","4","1",25.91666667,"1",4.5,8,2,"1","2","0",7,1,-4,"2",5,40,2,160,"1"
"2","3","1",26.08333333,"1",2.9,8,2,"1","2","0",13,1,1,"2",5,40,0,200,"2"
"2","4","1",26.58333333,"1",3.1,8,2,"1","2","0",1,1,8,"2",5,40,0,267,"1"
"2","1","1",26.66666667,"1",3.2,8,2,"1","2","0",7,1,1,"2",5,40,0,500,"2"
"2","4","1",27.41666667,"1",3.3,8,2,"1","2","0",17,1,1,"2",5,40,0,170,"2"
"2","4","1",26.58333333,"1",4.2,8,2,"1","2","0",10,1,2,"2",5,40,5,210,"2"
"2","4","1",25.66666667,"1",3.8,8,2,"1","2","0",10,1,5,"2",6,48,10,270,"2"
"2","5","1",26.25,"1",3.8,8,2,"1","2","0",3,1,0,"2",5,40,32,220,"2"
"2","2","1",28,"1",3.5,8,2,"1","2","0",23,1,-1,"2",5,40,12,440,"2"
"2","3","1",26.41666667,"1",3,8,2,"1","2","0",13,1,-9,"2",5,40,13,200,"1"
"2","4","1",27.75,"1",2.7,8,1,"1","2","0",13,1,-8,"2",5,40,0,270,"1"
"2","4","1",29.25,"1",3.5,9,2,"1","2","0",11,1,6,"2",5,40,0,250,"2"
"2","5","2",25.25,"1",3.4,8,1,"1","2","0",6,1,12,"2",5,40,0,190,"2"
"2","2","1",28.91666667,"1",3.3,8,2,"1","1","0",5,1,1,"2",6,54,0,220,"2"
"2","3","2",24.33333333,"1",3.5,8,1,"2","2","0",4,1,2,"1",5,50,10,160,"2"
"2","3","2",23.25,"1",4.2,8,2,"2","2","0",1,1,1,"2",5,45,0,30,"1"
"2","4","2",25,"1",3.4,8,2,"1","2","0",4,1,2,"2",6,44,0,180,"1"
"2","1","2",25.75,"1",3.2,8,1,"2","1","0",4,1,4,"2",5,52,0,156,"2"
"2","1","2",26.41666667,"1",4,8,1,"1","1","0",13,1,-1,"2",5,40,6,204,"2"
"2","1","2",25.83333333,"1",3.9,9,1,"1","1","0",5,1,1,"2",5,40,0,280,"1"
"2","4","2",23.83333333,"1",3.2,8,2,"2","2","0",9,1,-3,"2",5,40,0,160,"2"
"2","2","2",26.41666667,"1",3.8,8,1,"1","2","0",17,1,0,"2",5,40,0,190,"2"
"2","5","1",27,"1",3.8,8,2,"1","2","0",14,1,2,"1",5,40,0,230,"2"
"2","5","1",29.08333333,"1",3.2,8,1,"2","2","0",7,1,1,"2",5,40,0,300,"2"
"2","5","2",23.91666667,"1",3,8,1,"2","2","0",5,1,11,"2",5,40,0,160,"2"
"2","2","1",25.75,"1",3.3,8,1,"1","2","0",15,1,1,"2",5,40,5,295,"1"
"2","2","2",25.16666667,"1",3.8,8,1,"1","2","0",9,1,2,"2",5,45,0,150,"1"
"2","2","2",24.41666667,"1",4.1,8,2,"2","2","0",19,1,1,"2",5,40,0,200,"2"
"2","3","1",27.66666667,"1",3.8,8,1,"1","2","0",18,1,-5,"2",5,40,3,200,"1"
"2","4","2",25.91666667,"1",3,8,2,"1","2","0",9,1,0,"1",6,44,0,150,"1"
"2","1","2",24.66666667,"1",3.5,8,1,"1","2","0",12,1,0,"2",5,40,16,180,"1"
"2","3","2",25.08333333,"1",3.9,8,2,"1","2","0",7,1,11,"2",5,40,0,160,"2"
"2","4","2",32.75,"2",3.6,4,2,"2","2","1",14,1,1,"2",5,40,0,180,"2"
"2","4","1",29,"2",3.4,5,2,"2","2","0",3,1,10,"2",5,40,0,260,"2"
"2","5","1",26.91666667,"1",3.6,8,2,"1","1","0",9,1,2,"2",5,40,0,450,"1"
"2","4","2",25.16666667,"1",3.8,9,1,"1","2","0",6,1,0,"2",5,40,10,150,"2"
"2","2","1",27.58333333,"1",3.9,8,1,"1","2","0",6,1,6,"2",5,40,0,200,"2"
"2","4","1",26.58333333,"1",3.8,8,2,"1","2","0",21,0,0,"2",5,40,6,380,"2"
"2","3","2",25.58333333,"1",3.9,8,2,"1","2","0",37,0,-10,"2",5,45,10,200,"2"
"2","2","2",24.66666667,"1",3.8,8,2,"1","2","0",21,0,0,"2",5,40,0,250,"2"
"2","4","1",26.58333333,"1",3.5,8,1,"1","2","0",13,0,8,"2",5,40,0,180,"2"
"2","1","1",30.16666667,"1",3.7,8,2,"1","1","0",17,0,4,"2",5,40,10,360,"2"
"2","4","1",28.75,"1",3.8,10,2,"1","1","0",19,0,2,"2",5,40,4,330,"1"
"2","1","1",26.91666667,"1",2.8,8,2,"1","2","0",12,0,9,"2",5,40,7,250,"2"
"2","2","2",24.66666667,"1",3.5,9,1,"2","2","0",18,0,9,"2",5,40,0,170,"2"
"2","3","1",26,"1",4,8,2,"1","2","0",7,0,14,"2",5,40,5,330,"2"
"1","2","2",21.66666667,"1",3.8,4,1,"2","2","0",3,0,18,"2",5,40,0,190,"2"
"1","4","2",22.58333333,"1",4,4,2,"2","2","0",21,0,0,"2",5,20,0,85,"2"
"2","3","2",23.91666667,"1",3.3,8,2,"2","2","0",20,0,1,"2",5,40,5,200,"2"
"2","4","1",26.41666667,"1",3.4,8,1,"1","2","0",7,0,14,"2",5,40,0,266,"2"
"2","4","2",24.5,"1",3,8,2,"2","2","0",17,0,4,"1",5,40,0,233,"2"
"2","4","1",26.66666667,"1",3.7,8,2,"2","2","0",26,0,-5,"2",5,40,0,210,"1"
"2","2","1",28.83333333,"1",3.9,8,2,"2","2","0",25,0,-4,"2",5,40,0,235,"2"
"2","4","1",30.83333333,"1",3.5,8,1,"1","1","0",36,0,-9,"1",5,50,0,250,"2"
"2","2","1",27.58333333,"1",3.8,8,2,"1","1","0",31,0,-4,"2",5,40,0,283,"2"
"1","4","1",25.16666667,"1",3.6,4,2,"1","2","0",21,0,0,"1",4,48,0,200,"2"
"1","4","2",21.66666667,"1",3.3,4,2,"2","2","0",18,0,3,"2",5,40,0,170,"2"
"2","3","2",23.75,"1",3.8,8,2,"2","2","0",5,0,16,"2",5,40,0,180,"2"
"2","3","2",23.75,"1",3.9,8,2,"2","2","1",2,0,19,"2",5,40,0,180,"2"
"2","2","2",22.91666667,"1",3.5,8,2,"2","2","0",20,0,1,"2",5,50,0,143,"2"
"2","3","1",27.33333333,"1",3.8,8,2,"1","2","0",9,0,12,"2",5,40,5,250,"2"
"2","1","2",26.41666667,"1",3.4,12,1,"2","2","1",19,0,2,"2",6,60,26,360,"2"
"2","4","1",27.83333333,"2",2.8,4,1,"1","2","0",6,0,15,"2",5,40,8,166,"1"
"2","5","2",24.25,"1",3.5,8,2,"2","2","0",19,0,2,"2",6,48,0,180,"2"
"2","1","1",25.83333333,"1",3.6,8,1,"1","2","0",21,0,0,"2",5,40,5,380,"2"
"2","3","2",24.08333333,"1",3.8,8,2,"2","2","0",7,0,14,"2",5,40,0,230,"2"
"1","2","1",25.08333333,"1",4.3,6,1,"1","2","0",9,0,12,"2",5,40,12,250,"2"
"2","5","1",27.5,"1",3.8,8,1,"1","2","0",15,0,6,"2",5,40,4,215,"1"
"2","5","1",27.83333333,"1",3.9,8,2,"1","2","0",11,0,10,"2",5,40,0,350,"2"
"2","4","2",25.25,"1",4.2,8,2,"1","2","0",27,0,0,"2",5,40,0,250,"2"
"2","3","2",24.5,"1",3.1,8,2,"2","2","0",19,0,2,"2",5,40,0,260,"1"
"3","1","1",27,"1",3.5,8,2,"1","2","1",7,0,14,"2",5,40,0,250,"2"
"1","2","1",25.83333333,"1",3.8,6,2,"1","2","0",13,0,8,"2",5,40,0,200,"2"
"2","5","1",24.5,"1",3.8,8,2,"2","2","0",11,0,10,"2",5,40,1,180,"2"
"1","2","1",23.08333333,"1",3.1,4,1,"1","2","0",15,0,6,"2",6,48,0,300,"2"
"2","2","1",27.41666667,"1",3.9,8,2,"1","1","0",21,0,6,"2",5,40,2,260,"2"
"1","2","1",23.75,"1",3.7,4,2,"1","2","0",6,0,15,"1",5,40,7,150,"2"
"2","1","1",32.5,"1",3.6,8,2,"1","2","0",13,0,8,"2",5,40,5,260,"2"
"2","1","2",28.41666667,"1",3.1,10,2,"1","2","0",15,0,12,"2",5,40,0,333,"2"
"2","4","1",28.5,"1",4,8,2,"1","1","0",16,0,11,"2",5,40,0,300,"2"
"1","4","2",23.58333333,"1",4.3,6,2,"2","2","0",5,0,16,"1",5,40,1,160,"1"
"2","2","1",26.75,"1",3.8,8,2,"1","2","0",7,0,14,"2",5,40,0,200,"2"
"2","5","2",25.91666667,"1",3.3,9,2,"1","2","0",17,0,4,"2",5,40,3,170,"2"
"2","4","2",24.58333333,"1",3.8,8,2,"2","2","0",14,0,7,"2",5,40,0,200,"1"
"2","2","2",27.08333333,"1",3.3,9,1,"1","1","0",15,0,12,"2",5,40,0,300,"2"
"2","2","1",25.66666667,"1",3.5,8,2,"1","2","0",18,0,3,"2",5,40,0,192,"1"
"2","1","1",27.08333333,"1",3.9,8,2,"1","2","1",22,0,-1,"2",5,40,0,320,"2"
"1","2","1",25.5,"1",4.1,6,1,"1","2","0",22,0,-1,"2",5,40,0,400,"2"
"1","2","2",23.5,"1",3.5,6,2,"2","2","0",10,0,11,"2",5,40,0,160,"2"
"2","4","1",27.5,"1",3.9,8,1,"1","2","0",19,0,2,"2",5,50,0,280,"2"
"2","1","1",30.25,"1",3.8,10,2,"1","2","0",21,0,0,"2",5,48,5,210,"2"
"2","4","1",27.83333333,"1",3.2,9,2,"1","2","0",12,0,15,"2",5,40,5,255,"1"
"1","2","2",22.66666667,"1",3.8,4,2,"2","2","0",9,0,12,"2",5,40,2,220,"1"
"1","5","2",23.58333333,"1",3.6,8,2,"2","2","0",31,0,-10,"2",6,44,0,160,"2"
"1","4","1",25.08333333,"1",3,6,2,"1","2","1",20,0,1,"2",6,60,12,300,"2"
"1","2","2",50.58333333,"1",3.9,8,1,"2","2","0",30,0,-9,"2",5,40,1,180,"2"
"2","3","1",28.33333333,"1",2.4,8,1,"1","1","0",25,0,2,"2",5,50,20,230,"1"
"2","2","2",23.83333333,"1",3.9,8,2,"2","2","0",20,0,1,"2",5,40,0,190,"2"
"2","4","1",27.91666667,"1",3.9,8,1,"1","1","0",28,0,-1,"2",5,45,1,250,"1"
"2","4","2",24.66666667,"1",3.3,8,1,"1","2","0",16,0,5,"2",5,40,0,175,"2"
"2","2","2",25.83333333,"1",3.7,8,2,"1","1","0",16,0,11,"2",5,40,8,530,"2"
"2","2","2",26.16666667,"1",3.7,8,2,"1","2","0",16,0,5,"2",5,40,0,250,"2"
"2","4","2",24.91666667,"1",3.9,8,1,"1","2","0",12,0,9,"2",5,40,0,180,"2"
"1","4","2",25.33333333,"1",3.9,4,1,"2","1","0",2,0,25,"2",5,40,0,192,"2"
"1","4","1",24.41666667,"1",3.5,4,2,"1","2","0",7,0,14,"1",5.5,44,3,230,"2"
"2","4","1",27.83333333,"1",3.6,8,2,"1","2","0",18,0,3,"2",5,40,8,330,"2"
"2","1","1",26.33333333,"1",3.6,8,2,"2","1","0",22,0,5,"2",5,40,10,250,"1"
"2","3","2",23.66666667,"1",3,8,2,"2","2","0",19,0,2,"1",5,40,5,260,"2"
"2","2","1",26,"1",3.9,8,2,"1","2","0",32,0,-11,"2",5,45,0,200,"2"
"2","2","1",27.75,"1",3.5,8,1,"1","1","0",19,0,8,"2",5,40,0,260,"1"
"2","1","1",26.75,"1",3.8,8,1,"1","2","0",20,0,1,"2",5,40,10,300,"2"
"2","1","2",27.25,"1",4.2,8,2,"1","2","0",11,0,16,"2",5,40,0,170,"2"
"2","4","1",24.33333333,"1",3.6,8,1,"2","2","0",19,0,2,"1",7,56,10,430,"2"
"2","3","1",28.25,"2",4,4,2,"1","2","0",23,0,-2,"2",5,40,0,250,"1"
"2","4","2",25.41666667,"1",3.8,8,2,"1","2","0",19,0,2,"2",5,40,2,270,"2"
"2","2","1",29.83333333,"2",3,7,1,"2","2","0",13,0,14,"2",5,40,16,220,"2"
"2","1","1",29.08333333,"2",3.2,5,1,"2","1","0",11,0,10,"2",5,40,5,210,"2"
"2","2","1",30.91666667,"1",2.9,8,1,"1","2","0",15,0,12,"1",5,40,10,270,"2"
"2","3","1",27.41666667,"1",3.9,10,2,"1","2","0",21,0,0,"2",5,40,3,262,"1"
"2","3","1",24.16666667,"1",4,8,2,"2","2","0",19,0,2,"2",5,40,0,250,"2"
"2","2","1",28.58333333,"1",3.1,10,2,"1","2","0",9,0,18,"2",5,40,0,310,"2"
"1","3","2",25.33333333,"1",3,5,1,"2","2","0",21,0,6,"2",6,48,0,141,"1"
"2","4","1",28.08333333,"1",3.4,8,2,"1","2","0",28,0,-1,"2",5,40,0,316,"2"
"2","3","2",26.41666667,"1",3.4,8,2,"1","2","0",19,0,2,"2",5,40,2,310,"2"
"2","4","2",25,"2",3.8,4,2,"1","2","0",20,0,1,"2",5,40,0,250,"2"
"2","2","2",25.41666667,"1",3.2,8,1,"1","2","0",6,0,15,"2",5,40,0,200,"2"
"2","4","1",26.66666667,"1",3.6,8,1,"1","2","0",10,0,11,"2",5,40,10,215,"1"
"2","5","1",26.08333333,"1",4,8,2,"1","2","0",2,0,19,"2",5,40,12,220,"1"
"2","5","1",26.75,"1",3.5,8,2,"1","2","0",13,0,8,"2",5,40,0,170,"2"
"2","1","2",25.25,"1",3.7,8,2,"1","2","0",26,0,-5,"2",5,40,2,500,"2"
"2","3","2",24,"1",3.5,8,2,"2","2","0",3,0,18,"1",5.5,44,8,240,"2"
"2","2","1",27.08333333,"1",2.9,8,2,"1","2","0",33,0,-6,"2",6,42,0,210,"2"
"1","2","2",24,"1",4.1,4,2,"2","2","0",26,0,-5,"2",5,40,1,250,"2"
"2","4","1",27.83333333,"1",3.6,9,2,"1","1","0",21,0,0,"2",5,40,2,480,"2"
"2","1","1",28.16666667,"1",3.8,8,2,"1","2","0",14,0,7,"2",5,40,4,370,"2"
"2","3","2",24.91666667,"1",4.2,8,2,"2","1","1",5,0,22,"2",5,40,8,260,"2"
"2","4","2",23.5,"1",4.3,8,2,"2","2","0",12,0,9,"2",5,40,0,220,"2"
"2","1","2",23.5,"1",3.8,8,1,"2","2","0",15,0,6,"2",5,28,0,120,"2"
"2","1","1",29.41666667,"1",3.7,8,2,"1","1","0",29,0,-2,"2",5,40,10,300,"2"
"2","5","1",25.91666667,"1",3.5,8,2,"1","2","0",15,0,6,"2",5,40,10,300,"2"
"2","1","1",29.41666667,"1",3.9,8,2,"1","2","0",35,0,-8,"2",5,40,2,220,"2"
"2","4","1",29,"1",3.4,8,2,"1","2","0",18,0,3,"2",5,40,1,220,"2"
"3","5","1",24.25,"1",3.4,8,2,"2","2","0",19,0,2,"2",5,40,2,300,"2"
"2","1","1",30.58333333,"1",3.6,10,2,"1","1","0",10,0,11,"2",5,40,12,340,"2"
"2","3","1",26.16666667,"1",3.8,8,2,"1","2","0",7,0,14,"2",5,40,40,250,"2"
"1","1","1",27.91666667,"1",4.3,8,2,"1","2","0",12,0,9,"2",5,45,0,160,"1"
"2","4","1",27.25,"1",3.2,8,2,"1","2","0",9,0,12,"2",5,40,0,200,"1"
"1","2","1",26.25,"1",3.5,6,1,"1","2","0",21,0,0,"2",5,40,0,300,"2"
"2","4","1",26.83333333,"1",2,8,2,"2","2","0",19,0,2,"2",5,40,12,200,"2"
"2","1","2",25.83333333,"2",3.9,4,2,"1","2","0",28,0,-1,"2",5,40,1,228,"2"
"2","1","2",27.25,"1",3.7,9,2,"2","1","0",8,0,19,"2",5,40,0,220,"2"
"2","2","1",27.75,"1",4.1,10,1,"1","2","0",23,0,4,"2",5,40,0,230,"2"
"2","4","1",27,"1",3,9,2,"1","2","0",32,0,-5,"2",6,66,26,210,"2"
"3","3","2",24.08333333,"1",3,8,2,"2","2","0",19,0,2,"2",5,40,0,220,"2"
"2","1","1",30.58333333,"1",4,10,2,"1","2","0",24,0,3,"2",5,40,0,175,"2"
"2","3","1",26.25,"1",3.5,8,2,"1","2","0",19,0,2,"2",5,40,4,190,"2"
"2","2","1",25.91666667,"1",3.7,8,2,"1","2","0",22,0,-1,"2",5,40,7,458,"2"
"2","4","2",23.66666667,"1",4.2,8,2,"2","2","0",20,0,1,"2",5,40,8,200,"2"
"2","2","1",27.58333333,"2",3.7,4,2,"2","1","0",21,0,6,"2",5,40,12,325,"2"
"2","4","1",26.75,"1",3.4,8,2,"1","2","0",18,0,3,"2",5,40,1,200,"1"
"2","2","1",28.75,"1",3.5,8,2,"1","2","0",29,0,-2,"2",5,40,0,280,"2"
"2","5","1",24.41666667,"1",3.8,8,2,"2","2","0",20,0,1,"2",5,40,5,200,"2"
"1","2","2",24.66666667,"1",3.8,8,2,"2","2","0",22,0,-1,"2",5,40,1,225,"2"
"2","2","1",27.16666667,"1",3.7,8,2,"1","2","0",23,0,-2,"2",5,40,20,380,"1"
"2","2","1",28.25,"1",3.4,11,2,"1","2","0",27,0,0,"2",5,40,10,320,"2"
"1","4","2",22.5,"1",4.3,4,2,"2","2","0",16,0,5,"2",5,40,0,200,"2"
"2","5","2",24,"1",3.8,8,2,"2","2","0",8,0,13,"2",5,40,0,250,"2"
"3","2","2",23.75,"1",3.9,8,2,"2","2","0",19,0,2,"2",5,40,6,250,"2"
"1","1","2",23.08333333,"1",3.1,4,2,"2","2","0",9,0,12,"2",5,40,0,183,"2"
"2","5","1",28.08333333,"1",3.5,8,1,"1","2","0",19,0,8,"2",5,40,3,240,"2"
"2","5","2",26.91666667,"1",4,8,1,"1","1","0",26,0,1,"2",5,45,2,150,"2"
"2","1","2",26.33333333,"1",3.3,9,2,"1","1","0",19,0,8,"2",5,40,0,330,"2"
"2","4","2",23.66666667,"1",3.5,8,2,"2","2","0",25,0,-4,"1",5,40,8,230,"2"
"2","3","2",24,"1",3.6,8,2,"2","2","0",8,0,13,"2",5,40,0,225,"2"
"1","5","2",23.75,"1",3.8,4,2,"2","2","0",17,0,4,"2",5,40,0,200,"2"
"1","3","1",26.83333333,"1",3.5,4,1,"1","2","0",27,0,-6,"2",5,40,0,185,"2"
"2","4","2",27.41666667,"1",3.8,8,2,"1","2","0",9,0,12,"2",5,40,0,180,"2"
"2","1","2",25.16666667,"1",3.5,8,2,"2","2","1",19,0,2,"2",5,45,0,90,"2"
"2","1","2",25.75,"1",3.7,10,1,"2","2","0",22,0,-1,"2",5,40,5,240,"1"
"2","4","2",25.75,"1",4.2,8,2,"1","2","0",23,0,-2,"2",5,40,0,240,"2"
"2","2","1",26.5,"1",3.6,8,2,"1","2","1",20,0,1,"2",5,40,5,170,"2"
"2","1","2",24.41666667,"1",3.9,8,2,"2","2","1",19,0,2,"2",6,60,0,70,"2"
"2","3","2",24.41666667,"1",3.9,8,2,"2","2","0",11,0,10,"2",5,40,2,210,"2"
"2","2","1",26.83333333,"1",3,8,2,"1","2","0",20,0,1,"2",5,40,2,220,"1"
"2","4","1",28.58333333,"1",4.3,8,1,"1","2","0",32,0,-5,"2",5,40,4,300,"1"
"1","5","1",24.25,"1",3.2,4,2,"1","2","0",31,0,-10,"2",5,40,5,400,"2"
"2","4","1",26.25,"1",2.9,8,2,"1","2","0",23,0,-2,"2",5,40,2,220,"2"
"2","1","2",24.75,"1",3.8,8,2,"1","2","0",20,0,1,"2",5,40,1,250,"2"
"2","4","2",23.91666667,"1",3.6,8,2,"2","2","0",18,0,3,"2",5,40,8,250,"2"
"2","1","1",26.83333333,"1",3.2,8,2,"1","2","1",7,0,14,"2",5,40,5,165,"1"
"2","2","2",25.41666667,"1",3.8,8,2,"1","2","0",17,0,10,"2",5,40,6,225,"2"
"1","4","2",24.33333333,"1",4,8,2,"2","2","0",20,0,1,"1",5,40,5,230,"2"
"2","2","2",25.41666667,"1",3,8,2,"1","2","0",5,0,16,"2",5,40,0,175,"2"
"2","5","2",23.66666667,"1",4.1,8,2,"2","2","0",18,0,3,"2",5,40,3,180,"2"
"2","3","1",26.66666667,"1",4,8,2,"1","2","0",5,0,16,"2",5,40,20,250,"1"
"2","4","1",27.33333333,"1",3.8,8,2,"1","2","0",24,0,3,"1",4,40,10,250,"2"
"2","2","1",26.83333333,"1",3.5,8,2,"1","2","0",12,0,9,"2",5,40,2,150,"2"
"1","2","1",26.66666667,"1",3.9,6,2,"1","2","0",13,0,8,"1",5,40,0,240,"2"
"2","2","2",26.41666667,"1",4.1,8,2,"2","2","0",9,0,12,"2",5,40,0,240,"2"
"2","4","2",24,"1",3.8,8,2,"2","2","0",2,0,19,"2",5,40,0,200,"2"
"1","2","2",24.75,"1",3.6,6,1,"1","2","0",24,0,-3,"2",5,40,5,200,"2"
"2","1","2",23.66666667,"1",4.4,8,2,"2","2","0",19,0,2,"2",5,40,0,260,"2"
"2","5","1",26.58333333,"1",3.5,9,2,"1","2","0",19,0,8,"2",5,40,2,241,"2"
"2","2","1",26.75,"1",3.5,8,2,"1","1","0",22,0,5,"2",5,40,0,200,"2"
"2","3","2",25.25,"1",3.4,8,2,"2","1","0",4,0,23,"2",5,40,0,160,"2"
"2","4","1",28.5,"1",3.4,11,1,"1","2","0",21,0,0,"2",5,40,5,190,"2"
"2","2","1",26.83333333,"1",3.3,8,1,"1","1","0",27,0,0,"2",5,40,0,266,"2"
"2","3","1",26.75,"1",3.2,8,2,"1","2","0",3,0,18,"1",5.5,44,12,380,"2"
"2","4","1",27.08333333,"1",4.2,8,2,"1","2","0",19,0,2,"2",5,52,15,280,"2"
"2","4","1",28.5,"1",3,12,2,"2","1","0",18,0,3,"2",5,40,0,196,"2"
"2","1","2",25.75,"1",3.2,8,1,"2","1","0",2,0,25,"2",5,40,0,330,"2"
"2","2","1",31.33333333,"1",3.7,8,1,"1","1","0",13,0,8,"2",5,40,3,316,"1"
"2","1","1",28.83333333,"1",3.5,10,2,"1","1","0",31,0,-4,"2",5,45,5,300,"2"
"2","3","2",24.08333333,"1",3.2,8,2,"2","2","0",19,0,2,"2",5,40,0,165,"2"
"2","1","2",24.58333333,"1",3.9,9,2,"2","1","0",27,0,-6,"2",5,40,1,512,"1"
"2","3","2",24,"1",3.7,8,2,"2","2","0",7,0,14,"2",5,40,0,200,"2"
"2","4","2",24.25,"1",3.8,8,2,"2","2","0",10,0,11,"2",5,40,5,160,"2"
